,Year,Attacks
3287,1973.0,27.0
3288,1973.0,27.0
3289,1973.0,27.0
3290,1973.0,27.0
3291,1973.0,27.0
3292,1973.0,27.0
3293,1973.0,27.0
3294,1973.0,27.0
3295,1973.0,27.0
3296,1973.0,27.0
3297,1973.0,27.0
3298,1973.0,27.0
3299,1973.0,27.0
3300,1973.0,27.0
3301,1973.0,27.0
3302,1973.0,27.0
3303,1973.0,27.0
3304,1973.0,27.0
3305,1973.0,27.0
3306,1973.0,27.0
3307,1973.0,27.0
3308,1973.0,27.0
3309,1973.0,27.0
3310,1972.0,35.0
3311,1972.0,35.0
3312,1972.0,35.0
3313,1972.0,35.0
3314,1972.0,35.0
3315,1972.0,35.0
3316,1972.0,35.0
3317,1972.0,35.0
3318,1972.0,35.0
3319,1972.0,35.0
3320,1972.0,35.0
3321,1972.0,35.0
3322,1972.0,35.0
3323,1972.0,35.0
3324,1972.0,35.0
3325,1972.0,35.0
3326,1972.0,35.0
3327,1972.0,35.0
3328,1972.0,35.0
3329,1972.0,35.0
3330,1972.0,35.0
3331,1972.0,35.0
3332,1972.0,35.0
3333,1972.0,35.0
3334,1972.0,35.0
3335,1972.0,35.0
3336,1972.0,35.0
3337,1972.0,35.0
3338,1972.0,35.0
3339,1972.0,35.0
3340,1972.0,35.0
3341,1972.0,35.0
3342,1972.0,35.0
3343,1972.0,35.0
3344,1972.0,35.0
3345,1971.0,28.0
3346,1971.0,28.0
3347,1971.0,28.0
3348,1971.0,28.0
3349,1971.0,28.0
3350,1971.0,28.0
3351,1971.0,28.0
3352,1971.0,28.0
3353,1971.0,28.0
3354,1971.0,28.0
3355,1971.0,28.0
3356,1971.0,28.0
3357,1971.0,28.0
3358,1971.0,28.0
3359,1971.0,28.0
3360,1971.0,28.0
3361,1971.0,28.0
3362,1971.0,28.0
3363,1971.0,28.0
3364,1971.0,28.0
3365,1971.0,28.0
3366,1971.0,28.0
3367,1971.0,28.0
3368,1971.0,28.0
3369,1971.0,28.0
3370,1971.0,28.0
3371,1971.0,28.0
3372,1971.0,28.0
3373,1970.0,42.0
3374,1970.0,42.0
3375,1970.0,42.0
3376,1970.0,42.0
3377,1970.0,42.0
3378,1970.0,42.0
3379,1970.0,42.0
3380,1970.0,42.0
3381,1970.0,42.0
3382,1970.0,42.0
3383,1970.0,42.0
3384,1970.0,42.0
3385,1970.0,42.0
3386,1970.0,42.0
3387,1970.0,42.0
3388,1970.0,42.0
3389,1970.0,42.0
3390,1970.0,42.0
3391,1970.0,42.0
3392,1970.0,42.0
3393,1970.0,42.0
3394,1970.0,42.0
3395,1970.0,42.0
3396,1970.0,42.0
3397,1970.0,42.0
3398,1970.0,42.0
3399,1970.0,42.0
3400,1970.0,42.0
3401,1970.0,42.0
3402,1970.0,42.0
3403,1970.0,42.0
3404,1970.0,42.0
3405,1970.0,42.0
3406,1970.0,42.0
3407,1970.0,42.0
3408,1970.0,42.0
3409,1970.0,42.0
3410,1970.0,42.0
3411,1970.0,42.0
3412,1970.0,42.0
3413,1970.0,42.0
3414,1970.0,42.0
3415,1969.0,30.0
3416,1969.0,30.0
3417,1969.0,30.0
3418,1969.0,30.0
3419,1969.0,30.0
3420,1969.0,30.0
3421,1969.0,30.0
3422,1969.0,30.0
3423,1969.0,30.0
3424,1969.0,30.0
3425,1969.0,30.0
3426,1969.0,30.0
3427,1969.0,30.0
3428,1969.0,30.0
3429,1969.0,30.0
3430,1969.0,30.0
3431,1969.0,30.0
3432,1969.0,30.0
3433,1969.0,30.0
3434,1969.0,30.0
3435,1969.0,30.0
3436,1969.0,30.0
3437,1969.0,30.0
3438,1969.0,30.0
3439,1969.0,30.0
3440,1969.0,30.0
3441,1969.0,30.0
3442,1969.0,30.0
3443,1969.0,30.0
3444,1969.0,30.0
3445,1968.0,47.0
3446,1968.0,47.0
3447,1968.0,47.0
3448,1968.0,47.0
3449,1968.0,47.0
3450,1968.0,47.0
3451,1968.0,47.0
3452,1968.0,47.0
3453,1968.0,47.0
3454,1968.0,47.0
3455,1968.0,47.0
3456,1968.0,47.0
3457,1968.0,47.0
3458,1968.0,47.0
3459,1968.0,47.0
3460,1968.0,47.0
3461,1968.0,47.0
3462,1968.0,47.0
3463,1968.0,47.0
3464,1968.0,47.0
3465,1968.0,47.0
3466,1968.0,47.0
3467,1968.0,47.0
3468,1968.0,47.0
3469,1968.0,47.0
3470,1968.0,47.0
3471,1968.0,47.0
3472,1968.0,47.0
3473,1968.0,47.0
3474,1968.0,47.0
3475,1968.0,47.0
3476,1968.0,47.0
3477,1968.0,47.0
3478,1968.0,47.0
3479,1968.0,47.0
3480,1968.0,47.0
3481,1968.0,47.0
3482,1968.0,47.0
3483,1968.0,47.0
3484,1968.0,47.0
3485,1968.0,47.0
3486,1968.0,47.0
3487,1968.0,47.0
3488,1968.0,47.0
3489,1968.0,47.0
3490,1968.0,47.0
3491,1968.0,47.0
3492,1967.0,48.0
3493,1967.0,48.0
3494,1967.0,48.0
3495,1967.0,48.0
3496,1967.0,48.0
3497,1967.0,48.0
3498,1967.0,48.0
3499,1967.0,48.0
3500,1967.0,48.0
3501,1967.0,48.0
3502,1967.0,48.0
3503,1967.0,48.0
3504,1967.0,48.0
3505,1967.0,48.0
3506,1967.0,48.0
3507,1967.0,48.0
3508,1967.0,48.0
3509,1967.0,48.0
3510,1967.0,48.0
3511,1967.0,48.0
3512,1967.0,48.0
3513,1967.0,48.0
3514,1967.0,48.0
3515,1967.0,48.0
3516,1967.0,48.0
3517,1967.0,48.0
3518,1967.0,48.0
3519,1967.0,48.0
3520,1967.0,48.0
3521,1967.0,48.0
3522,1967.0,48.0
3523,1967.0,48.0
3524,1967.0,48.0
3525,1967.0,48.0
3526,1967.0,48.0
3527,1967.0,48.0
3528,1967.0,48.0
3529,1967.0,48.0
3530,1967.0,48.0
3531,1967.0,48.0
3532,1967.0,48.0
3533,1967.0,48.0
3534,1967.0,48.0
3535,1967.0,48.0
3536,1967.0,48.0
3537,1967.0,48.0
3538,1967.0,48.0
3539,1967.0,48.0
3540,1966.0,58.0
3541,1966.0,58.0
3542,1966.0,58.0
3543,1966.0,58.0
3544,1966.0,58.0
3545,1966.0,58.0
3546,1966.0,58.0
3547,1966.0,58.0
3548,1966.0,58.0
3549,1966.0,58.0
3550,1966.0,58.0
3551,1966.0,58.0
3552,1966.0,58.0
3553,1966.0,58.0
3554,1966.0,58.0
3555,1966.0,58.0
3556,1966.0,58.0
3557,1966.0,58.0
3558,1966.0,58.0
3559,1966.0,58.0
3560,1966.0,58.0
3561,1966.0,58.0
3562,1966.0,58.0
3563,1966.0,58.0
3564,1966.0,58.0
3565,1966.0,58.0
3566,1966.0,58.0
3567,1966.0,58.0
3568,1966.0,58.0
3569,1966.0,58.0
3570,1966.0,58.0
3571,1966.0,58.0
3572,1966.0,58.0
3573,1966.0,58.0
3574,1966.0,58.0
3575,1966.0,58.0
3576,1966.0,58.0
3577,1966.0,58.0
3578,1966.0,58.0
3579,1966.0,58.0
3580,1966.0,58.0
3581,1966.0,58.0
3582,1966.0,58.0
3583,1966.0,58.0
3584,1966.0,58.0
3585,1966.0,58.0
3586,1966.0,58.0
3587,1966.0,58.0
3588,1966.0,58.0
3589,1966.0,58.0
3590,1966.0,58.0
3591,1966.0,58.0
3592,1966.0,58.0
3593,1966.0,58.0
3594,1966.0,58.0
3595,1966.0,58.0
3596,1966.0,58.0
3597,1966.0,58.0
3598,1965.0,51.0
3599,1965.0,51.0
3600,1965.0,51.0
3601,1965.0,51.0
3602,1965.0,51.0
3603,1965.0,51.0
3604,1965.0,51.0
3605,1965.0,51.0
3606,1965.0,51.0
3607,1965.0,51.0
3608,1965.0,51.0
3609,1965.0,51.0
3610,1965.0,51.0
3611,1965.0,51.0
3612,1965.0,51.0
3613,1965.0,51.0
3614,1965.0,51.0
3615,1965.0,51.0
3616,1965.0,51.0
3617,1965.0,51.0
3618,1965.0,51.0
3619,1965.0,51.0
3620,1965.0,51.0
3621,1965.0,51.0
3622,1965.0,51.0
3623,1965.0,51.0
3624,1965.0,51.0
3625,1965.0,51.0
3626,1965.0,51.0
3627,1965.0,51.0
3628,1965.0,51.0
3629,1965.0,51.0
3630,1965.0,51.0
3631,1965.0,51.0
3632,1965.0,51.0
3633,1965.0,51.0
3634,1965.0,51.0
3635,1965.0,51.0
3636,1965.0,51.0
3637,1965.0,51.0
3638,1965.0,51.0
3639,1965.0,51.0
3640,1965.0,51.0
3641,1965.0,51.0
3642,1965.0,51.0
3643,1965.0,51.0
3644,1965.0,51.0
3645,1965.0,51.0
3646,1965.0,51.0
3647,1965.0,51.0
3648,1965.0,51.0
3649,1964.0,66.0
3650,1964.0,66.0
3651,1964.0,66.0
3652,1964.0,66.0
3653,1964.0,66.0
3654,1964.0,66.0
3655,1964.0,66.0
3656,1964.0,66.0
3657,1964.0,66.0
3658,1964.0,66.0
3659,1964.0,66.0
3660,1964.0,66.0
3661,1964.0,66.0
3662,1964.0,66.0
3663,1964.0,66.0
3664,1964.0,66.0
3665,1964.0,66.0
3666,1964.0,66.0
3667,1964.0,66.0
3668,1964.0,66.0
3669,1964.0,66.0
3670,1964.0,66.0
3671,1964.0,66.0
3672,1964.0,66.0
3673,1964.0,66.0
3674,1964.0,66.0
3675,1964.0,66.0
3676,1964.0,66.0
3677,1964.0,66.0
3678,1964.0,66.0
3679,1964.0,66.0
3680,1964.0,66.0
3681,1964.0,66.0
3682,1964.0,66.0
3683,1964.0,66.0
3684,1964.0,66.0
3685,1964.0,66.0
3686,1964.0,66.0
3687,1964.0,66.0
3688,1964.0,66.0
3689,1964.0,66.0
3690,1964.0,66.0
3691,1964.0,66.0
3692,1964.0,66.0
3693,1964.0,66.0
3694,1964.0,66.0
3695,1964.0,66.0
3696,1964.0,66.0
3697,1964.0,66.0
3698,1964.0,66.0
3699,1964.0,66.0
3700,1964.0,66.0
3701,1964.0,66.0
3702,1964.0,66.0
3703,1964.0,66.0
3704,1964.0,66.0
3705,1964.0,66.0
3706,1964.0,66.0
3707,1964.0,66.0
3708,1964.0,66.0
3709,1964.0,66.0
3710,1964.0,66.0
3711,1964.0,66.0
3712,1964.0,66.0
3713,1964.0,66.0
3714,1964.0,66.0
3715,1963.0,61.0
3716,1963.0,61.0
3717,1963.0,61.0
3718,1963.0,61.0
3719,1963.0,61.0
3720,1963.0,61.0
3721,1963.0,61.0
3722,1963.0,61.0
3723,1963.0,61.0
3724,1963.0,61.0
3725,1963.0,61.0
3726,1963.0,61.0
3727,1963.0,61.0
3728,1963.0,61.0
3729,1963.0,61.0
3730,1963.0,61.0
3731,1963.0,61.0
3732,1963.0,61.0
3733,1963.0,61.0
3734,1963.0,61.0
3735,1963.0,61.0
3736,1963.0,61.0
3737,1963.0,61.0
3738,1963.0,61.0
3739,1963.0,61.0
3740,1963.0,61.0
3741,1963.0,61.0
3742,1963.0,61.0
3743,1963.0,61.0
3744,1963.0,61.0
3745,1963.0,61.0
3746,1963.0,61.0
3747,1963.0,61.0
3748,1963.0,61.0
3749,1963.0,61.0
3750,1963.0,61.0
3751,1963.0,61.0
3752,1963.0,61.0
3753,1963.0,61.0
3754,1963.0,61.0
3755,1963.0,61.0
3756,1963.0,61.0
3757,1963.0,61.0
3758,1963.0,61.0
3759,1963.0,61.0
3760,1963.0,61.0
3761,1963.0,61.0
3762,1963.0,61.0
3763,1963.0,61.0
3764,1963.0,61.0
3765,1963.0,61.0
3766,1963.0,61.0
3767,1963.0,61.0
3768,1963.0,61.0
3769,1963.0,61.0
3770,1963.0,61.0
3771,1963.0,61.0
3772,1963.0,61.0
3773,1963.0,61.0
3774,1963.0,61.0
3775,1963.0,61.0
3776,1962.0,86.0
3777,1962.0,86.0
3778,1962.0,86.0
3779,1962.0,86.0
3780,1962.0,86.0
3781,1962.0,86.0
3782,1962.0,86.0
3783,1962.0,86.0
3784,1962.0,86.0
3785,1962.0,86.0
3786,1962.0,86.0
3787,1962.0,86.0
3788,1962.0,86.0
3789,1962.0,86.0
3790,1962.0,86.0
3791,1962.0,86.0
3792,1962.0,86.0
3793,1962.0,86.0
3794,1962.0,86.0
3795,1962.0,86.0
3796,1962.0,86.0
3797,1962.0,86.0
3798,1962.0,86.0
3799,1962.0,86.0
3800,1962.0,86.0
3801,1962.0,86.0
3802,1962.0,86.0
3803,1962.0,86.0
3804,1962.0,86.0
3805,1962.0,86.0
3806,1962.0,86.0
3807,1962.0,86.0
3808,1962.0,86.0
3809,1962.0,86.0
3810,1962.0,86.0
3811,1962.0,86.0
3812,1962.0,86.0
3813,1962.0,86.0
3814,1962.0,86.0
3815,1962.0,86.0
3816,1962.0,86.0
3817,1962.0,86.0
3818,1962.0,86.0
3819,1962.0,86.0
3820,1962.0,86.0
3821,1962.0,86.0
3822,1962.0,86.0
3823,1962.0,86.0
3824,1962.0,86.0
3825,1962.0,86.0
3826,1962.0,86.0
3827,1962.0,86.0
3828,1962.0,86.0
3829,1962.0,86.0
3830,1962.0,86.0
3831,1962.0,86.0
3832,1962.0,86.0
3833,1962.0,86.0
3834,1962.0,86.0
3835,1962.0,86.0
3836,1962.0,86.0
3837,1962.0,86.0
3838,1962.0,86.0
3839,1962.0,86.0
3840,1962.0,86.0
3841,1962.0,86.0
3842,1962.0,86.0
3843,1962.0,86.0
3844,1962.0,86.0
3845,1962.0,86.0
3846,1962.0,86.0
3847,1962.0,86.0
3848,1962.0,86.0
3849,1962.0,86.0
3850,1962.0,86.0
3851,1962.0,86.0
3852,1962.0,86.0
3853,1962.0,86.0
3854,1962.0,86.0
3855,1962.0,86.0
3856,1962.0,86.0
3857,1962.0,86.0
3858,1962.0,86.0
3859,1962.0,86.0
3860,1962.0,86.0
3861,1962.0,86.0
3862,1961.0,78.0
3863,1961.0,78.0
3864,1961.0,78.0
3865,1961.0,78.0
3866,1961.0,78.0
3867,1961.0,78.0
3868,1961.0,78.0
3869,1961.0,78.0
3870,1961.0,78.0
3871,1961.0,78.0
3872,1961.0,78.0
3873,1961.0,78.0
3874,1961.0,78.0
3875,1961.0,78.0
3876,1961.0,78.0
3877,1961.0,78.0
3878,1961.0,78.0
3879,1961.0,78.0
3880,1961.0,78.0
3881,1961.0,78.0
3882,1961.0,78.0
3883,1961.0,78.0
3884,1961.0,78.0
3885,1961.0,78.0
3886,1961.0,78.0
3887,1961.0,78.0
3888,1961.0,78.0
3889,1961.0,78.0
3890,1961.0,78.0
3891,1961.0,78.0
3892,1961.0,78.0
3893,1961.0,78.0
3894,1961.0,78.0
3895,1961.0,78.0
3896,1961.0,78.0
3897,1961.0,78.0
3898,1961.0,78.0
3899,1961.0,78.0
3900,1961.0,78.0
3901,1961.0,78.0
3902,1961.0,78.0
3903,1961.0,78.0
3904,1961.0,78.0
3905,1961.0,78.0
3906,1961.0,78.0
3907,1961.0,78.0
3908,1961.0,78.0
3909,1961.0,78.0
3910,1961.0,78.0
3911,1961.0,78.0
3912,1961.0,78.0
3913,1961.0,78.0
3914,1961.0,78.0
3915,1961.0,78.0
3916,1961.0,78.0
3917,1961.0,78.0
3918,1961.0,78.0
3919,1961.0,78.0
3920,1961.0,78.0
3921,1961.0,78.0
3922,1961.0,78.0
3923,1961.0,78.0
3924,1961.0,78.0
3925,1961.0,78.0
3926,1961.0,78.0
3927,1961.0,78.0
3928,1961.0,78.0
3929,1961.0,78.0
3930,1961.0,78.0
3931,1961.0,78.0
3932,1961.0,78.0
3933,1961.0,78.0
3934,1961.0,78.0
3935,1961.0,78.0
3936,1961.0,78.0
3937,1961.0,78.0
3938,1961.0,78.0
3939,1961.0,78.0
3940,1960.0,93.0
3941,1960.0,93.0
3942,1960.0,93.0
3943,1960.0,93.0
3944,1960.0,93.0
3945,1960.0,93.0
3946,1960.0,93.0
3947,1960.0,93.0
3948,1960.0,93.0
3949,1960.0,93.0
3950,1960.0,93.0
3951,1960.0,93.0
3952,1960.0,93.0
3953,1960.0,93.0
3954,1960.0,93.0
3955,1960.0,93.0
3956,1960.0,93.0
3957,1960.0,93.0
3958,1960.0,93.0
3959,1960.0,93.0
3960,1960.0,93.0
3961,1960.0,93.0
3962,1960.0,93.0
3963,1960.0,93.0
3964,1960.0,93.0
3965,1960.0,93.0
3966,1960.0,93.0
3967,1960.0,93.0
3968,1960.0,93.0
3969,1960.0,93.0
3970,1960.0,93.0
3971,1960.0,93.0
3972,1960.0,93.0
3973,1960.0,93.0
3974,1960.0,93.0
3975,1960.0,93.0
3976,1960.0,93.0
3977,1960.0,93.0
3978,1960.0,93.0
3979,1960.0,93.0
3980,1960.0,93.0
3981,1960.0,93.0
3982,1960.0,93.0
3983,1960.0,93.0
3984,1960.0,93.0
3985,1960.0,93.0
3986,1960.0,93.0
3987,1960.0,93.0
3988,1960.0,93.0
3989,1960.0,93.0
3990,1960.0,93.0
3991,1960.0,93.0
3992,1960.0,93.0
3993,1960.0,93.0
3994,1960.0,93.0
3995,1960.0,93.0
3996,1960.0,93.0
3997,1960.0,93.0
3998,1960.0,93.0
3999,1960.0,93.0
4000,1960.0,93.0
4001,1960.0,93.0
4002,1960.0,93.0
4003,1960.0,93.0
4004,1960.0,93.0
4005,1960.0,93.0
4006,1960.0,93.0
4007,1960.0,93.0
4008,1960.0,93.0
4009,1960.0,93.0
4010,1960.0,93.0
4011,1960.0,93.0
4012,1960.0,93.0
4013,1960.0,93.0
4014,1960.0,93.0
4015,1960.0,93.0
4016,1960.0,93.0
4017,1960.0,93.0
4018,1960.0,93.0
4019,1960.0,93.0
4020,1960.0,93.0
4021,1960.0,93.0
4022,1960.0,93.0
4023,1960.0,93.0
4024,1960.0,93.0
4025,1960.0,93.0
4026,1960.0,93.0
4027,1960.0,93.0
4028,1960.0,93.0
4029,1960.0,93.0
4030,1960.0,93.0
4031,1960.0,93.0
4032,1960.0,93.0
4033,1959.0,93.0
4034,1959.0,93.0
4035,1959.0,93.0
4036,1959.0,93.0
4037,1959.0,93.0
4038,1959.0,93.0
4039,1959.0,93.0
4040,1959.0,93.0
4041,1959.0,93.0
4042,1959.0,93.0
4043,1959.0,93.0
4044,1959.0,93.0
4045,1959.0,93.0
4046,1959.0,93.0
4047,1959.0,93.0
4048,1959.0,93.0
4049,1959.0,93.0
4050,1959.0,93.0
4051,1959.0,93.0
4052,1959.0,93.0
4053,1959.0,93.0
4054,1959.0,93.0
4055,1959.0,93.0
4056,1959.0,93.0
4057,1959.0,93.0
4058,1959.0,93.0
4059,1959.0,93.0
4060,1959.0,93.0
4061,1959.0,93.0
4062,1959.0,93.0
4063,1959.0,93.0
4064,1959.0,93.0
4065,1959.0,93.0
4066,1959.0,93.0
4067,1959.0,93.0
4068,1959.0,93.0
4069,1959.0,93.0
4070,1959.0,93.0
4071,1959.0,93.0
4072,1959.0,93.0
4073,1959.0,93.0
4074,1959.0,93.0
4075,1959.0,93.0
4076,1959.0,93.0
4077,1959.0,93.0
4078,1959.0,93.0
4079,1959.0,93.0
4080,1959.0,93.0
4081,1959.0,93.0
4082,1959.0,93.0
4083,1959.0,93.0
4084,1959.0,93.0
4085,1959.0,93.0
4086,1959.0,93.0
4087,1959.0,93.0
4088,1959.0,93.0
4089,1959.0,93.0
4090,1959.0,93.0
4091,1959.0,93.0
4092,1959.0,93.0
4093,1959.0,93.0
4094,1959.0,93.0
4095,1959.0,93.0
4096,1959.0,93.0
4097,1959.0,93.0
4098,1959.0,93.0
4099,1959.0,93.0
4100,1959.0,93.0
4101,1959.0,93.0
4102,1959.0,93.0
4103,1959.0,93.0
4104,1959.0,93.0
4105,1959.0,93.0
4106,1959.0,93.0
4107,1959.0,93.0
4108,1959.0,93.0
4109,1959.0,93.0
4110,1959.0,93.0
4111,1959.0,93.0
4112,1959.0,93.0
4113,1959.0,93.0
4114,1959.0,93.0
4115,1959.0,93.0
4116,1959.0,93.0
4117,1959.0,93.0
4118,1959.0,93.0
4119,1959.0,93.0
4120,1959.0,93.0
4121,1959.0,93.0
4122,1959.0,93.0
4123,1959.0,93.0
4124,1959.0,93.0
4125,1959.0,93.0
4126,1958.0,54.0
4127,1958.0,54.0
4128,1958.0,54.0
4129,1958.0,54.0
4130,1958.0,54.0
4131,1958.0,54.0
4132,1958.0,54.0
4133,1958.0,54.0
4134,1958.0,54.0
4135,1958.0,54.0
4136,1958.0,54.0
4137,1958.0,54.0
4138,1958.0,54.0
4139,1958.0,54.0
4140,1958.0,54.0
4141,1958.0,54.0
4142,1958.0,54.0
4143,1958.0,54.0
4144,1958.0,54.0
4145,1958.0,54.0
4146,1958.0,54.0
4147,1958.0,54.0
4148,1958.0,54.0
4149,1958.0,54.0
4150,1958.0,54.0
4151,1958.0,54.0
4152,1958.0,54.0
4153,1958.0,54.0
4154,1958.0,54.0
4155,1958.0,54.0
4156,1958.0,54.0
4157,1958.0,54.0
4158,1958.0,54.0
4159,1958.0,54.0
4160,1958.0,54.0
4161,1958.0,54.0
4162,1958.0,54.0
4163,1958.0,54.0
4164,1958.0,54.0
4165,1958.0,54.0
4166,1958.0,54.0
4167,1958.0,54.0
4168,1958.0,54.0
4169,1958.0,54.0
4170,1958.0,54.0
4171,1958.0,54.0
4172,1958.0,54.0
4173,1958.0,54.0
4174,1958.0,54.0
4175,1958.0,54.0
4176,1958.0,54.0
4177,1958.0,54.0
4178,1958.0,54.0
4179,1958.0,54.0
4180,1957.0,41.0
4181,1957.0,41.0
4182,1957.0,41.0
4183,1957.0,41.0
4184,1957.0,41.0
4185,1957.0,41.0
4186,1957.0,41.0
4187,1957.0,41.0
4188,1957.0,41.0
4189,1957.0,41.0
4190,1957.0,41.0
4191,1957.0,41.0
4192,1957.0,41.0
4193,1957.0,41.0
4194,1957.0,41.0
4195,1957.0,41.0
4196,1957.0,41.0
4197,1957.0,41.0
4198,1957.0,41.0
4199,1957.0,41.0
4200,1957.0,41.0
4201,1957.0,41.0
4202,1957.0,41.0
4203,1957.0,41.0
4204,1957.0,41.0
4205,1957.0,41.0
4206,1957.0,41.0
4207,1957.0,41.0
4208,1957.0,41.0
4209,1957.0,41.0
4210,1957.0,41.0
4211,1957.0,41.0
4212,1957.0,41.0
4213,1957.0,41.0
4214,1957.0,41.0
4215,1957.0,41.0
4216,1957.0,41.0
4217,1957.0,41.0
4218,1957.0,41.0
4219,1957.0,41.0
4220,1957.0,41.0
4221,1956.0,51.0
4222,1956.0,51.0
4223,1956.0,51.0
4224,1956.0,51.0
4225,1956.0,51.0
4226,1956.0,51.0
4227,1956.0,51.0
4228,1956.0,51.0
4229,1956.0,51.0
4230,1956.0,51.0
4231,1956.0,51.0
4232,1956.0,51.0
4233,1956.0,51.0
4234,1956.0,51.0
4235,1956.0,51.0
4236,1956.0,51.0
4237,1956.0,51.0
4238,1956.0,51.0
4239,1956.0,51.0
4240,1956.0,51.0
4241,1956.0,51.0
4242,1956.0,51.0
4243,1956.0,51.0
4244,1956.0,51.0
4245,1956.0,51.0
4246,1956.0,51.0
4247,1956.0,51.0
4248,1956.0,51.0
4249,1956.0,51.0
4250,1956.0,51.0
4251,1956.0,51.0
4252,1956.0,51.0
4253,1956.0,51.0
4254,1956.0,51.0
4255,1956.0,51.0
4256,1956.0,51.0
4257,1956.0,51.0
4258,1956.0,51.0
4259,1956.0,51.0
4260,1956.0,51.0
4261,1956.0,51.0
4262,1956.0,51.0
4263,1956.0,51.0
4264,1956.0,51.0
4265,1956.0,51.0
4266,1956.0,51.0
4267,1956.0,51.0
4268,1956.0,51.0
4269,1956.0,51.0
4270,1956.0,51.0
4271,1956.0,51.0
4272,1955.0,43.0
4273,1955.0,43.0
4274,1955.0,43.0
4275,1955.0,43.0
4276,1955.0,43.0
4277,1955.0,43.0
4278,1955.0,43.0
4279,1955.0,43.0
4280,1955.0,43.0
4281,1955.0,43.0
4282,1955.0,43.0
4283,1955.0,43.0
4284,1955.0,43.0
4285,1955.0,43.0
4286,1955.0,43.0
4287,1955.0,43.0
4288,1955.0,43.0
4289,1955.0,43.0
4290,1955.0,43.0
4291,1955.0,43.0
4292,1955.0,43.0
4293,1955.0,43.0
4294,1955.0,43.0
4295,1955.0,43.0
4296,1955.0,43.0
4297,1955.0,43.0
4298,1955.0,43.0
4299,1955.0,43.0
4300,1955.0,43.0
4301,1955.0,43.0
4302,1955.0,43.0
4303,1955.0,43.0
4304,1955.0,43.0
4305,1955.0,43.0
4306,1955.0,43.0
4307,1955.0,43.0
4308,1955.0,43.0
4309,1955.0,43.0
4310,1955.0,43.0
4311,1955.0,43.0
4312,1955.0,43.0
4313,1955.0,43.0
4314,1955.0,43.0
4315,1954.0,42.0
4316,1954.0,42.0
4317,1954.0,42.0
4318,1954.0,42.0
4319,1954.0,42.0
4320,1954.0,42.0
4321,1954.0,42.0
4322,1954.0,42.0
4323,1954.0,42.0
4324,1954.0,42.0
4325,1954.0,42.0
4326,1954.0,42.0
4327,1954.0,42.0
4328,1954.0,42.0
4329,1954.0,42.0
4330,1954.0,42.0
4331,1954.0,42.0
4332,1954.0,42.0
4333,1954.0,42.0
4334,1954.0,42.0
4335,1954.0,42.0
4336,1954.0,42.0
4337,1954.0,42.0
4338,1954.0,42.0
4339,1954.0,42.0
4340,1954.0,42.0
4341,1954.0,42.0
4342,1954.0,42.0
4343,1954.0,42.0
4344,1954.0,42.0
4345,1954.0,42.0
4346,1954.0,42.0
4347,1954.0,42.0
4348,1954.0,42.0
4349,1954.0,42.0
4350,1954.0,42.0
4351,1954.0,42.0
4352,1954.0,42.0
4353,1954.0,42.0
4354,1954.0,42.0
4355,1954.0,42.0
4356,1954.0,42.0
4357,1953.0,36.0
4358,1953.0,36.0
4359,1953.0,36.0
4360,1953.0,36.0
4361,1953.0,36.0
4362,1953.0,36.0
4363,1953.0,36.0
4364,1953.0,36.0
4365,1953.0,36.0
4366,1953.0,36.0
4367,1953.0,36.0
4368,1953.0,36.0
4369,1953.0,36.0
4370,1953.0,36.0
4371,1953.0,36.0
4372,1953.0,36.0
4373,1953.0,36.0
4374,1953.0,36.0
4375,1953.0,36.0
4376,1953.0,36.0
4377,1953.0,36.0
4378,1953.0,36.0
4379,1953.0,36.0
4380,1953.0,36.0
4381,1953.0,36.0
4382,1953.0,36.0
4383,1953.0,36.0
4384,1953.0,36.0
4385,1953.0,36.0
4386,1953.0,36.0
4387,1953.0,36.0
4388,1953.0,36.0
4389,1953.0,36.0
4390,1953.0,36.0
4391,1953.0,36.0
4392,1953.0,36.0
4393,1952.0,29.0
4394,1952.0,29.0
4395,1952.0,29.0
4396,1952.0,29.0
4397,1952.0,29.0
4398,1952.0,29.0
4399,1952.0,29.0
4400,1952.0,29.0
4401,1952.0,29.0
4402,1952.0,29.0
4403,1952.0,29.0
4404,1952.0,29.0
4405,1952.0,29.0
4406,1952.0,29.0
4407,1952.0,29.0
4408,1952.0,29.0
4409,1952.0,29.0
4410,1952.0,29.0
4411,1952.0,29.0
4412,1952.0,29.0
4413,1952.0,29.0
4414,1952.0,29.0
4415,1952.0,29.0
4416,1952.0,29.0
4417,1952.0,29.0
4418,1952.0,29.0
4419,1952.0,29.0
4420,1952.0,29.0
4421,1952.0,29.0
4422,1951.0,32.0
4423,1951.0,32.0
4424,1951.0,32.0
4425,1951.0,32.0
4426,1951.0,32.0
4427,1951.0,32.0
4428,1951.0,32.0
4429,1951.0,32.0
4430,1951.0,32.0
4431,1951.0,32.0
4432,1951.0,32.0
4433,1951.0,32.0
4434,1951.0,32.0
4435,1951.0,32.0
4436,1951.0,32.0
4437,1951.0,32.0
4438,1951.0,32.0
4439,1951.0,32.0
4440,1951.0,32.0
4441,1951.0,32.0
4442,1951.0,32.0
4443,1951.0,32.0
4444,1951.0,32.0
4445,1951.0,32.0
4446,1951.0,32.0
4447,1951.0,32.0
4448,1951.0,32.0
4449,1951.0,32.0
4450,1951.0,32.0
4451,1951.0,32.0
